event_id,origin_time,origin_year,magnitude,magnitude_type,depth_km,latitude,longitude,region_code,num_responses,max_cdi,severe_label,sequence_id,role
us100040iy,2015-11-23T20:41:21Z,2015,5.6,mww,34.0,16.9762,-98.9116,G+010-0100,74,6.0,1,SEQ_us100040iy,train
us100040ww,2015-11-24T22:45:38Z,2015,7.6,mww,606.21,-10.5372,-70.9437,G-020-0080,124,5.5,0,SEQ_us100040ww,train
us100040x6,2015-11-24T22:50:54Z,2015,7.6,mww,620.56,-10.0598,-71.0184,G-020-0080,15,4.9,0,SEQ_us100040ww,train
us100041q5,2015-11-27T11:46:27Z,2015,5.6,mww,52.0,13.0906,-88.9476,G+010-0090,23,4.6,0,SEQ_us100041q5,train
us100041t7,2015-11-27T21:00:22Z,2015,6.2,mww,34.0,-24.828,-70.6009,G-030-0080,26,6.0,1,SEQ_us100041t7,development
us100041wc,2015-11-28T14:47:18Z,2015,5.4,mww,51.34,-7.0548,105.9999,G-010+0100,47,4.3,0,SEQ_us100041wc,train
us1000421x,2015-11-29T18:52:49Z,2015,5.8,mww,11.0,-23.5597,-64.6521,G-030-0070,16,5.8,0,SEQ_us1000421x,train
us100044k6,2015-12-07T07:50:05Z,2015,7.2,mww,22.0,38.2107,72.7797,G+030+0070,73,4.1,0,SEQ_us100044k6,train
us100044k5,2015-12-07T07:51:11Z,2015,5.5,mwr,49.53,-31.3985,-71.2624,G-040-0080,11,4.8,0,SEQ_us20003k7a,train
us100044xh,2015-12-07T22:53:35Z,2015,5.7,mww,84.0,14.2197,-90.8905,G+010-0100,74,7.1,1,SEQ_us100044xh,train
us20004g1p,2015-12-10T00:09:32Z,2015,5.5,mww,10.0,-35.8838,-73.2763,G-040-0080,15,4.2,0,SEQ_us20004g1p,train
us100047wy,2015-12-17T12:44:03Z,2015,5.3,mww,69.65,17.7537,120.5815,G+010+0120,14,5.7,0,SEQ_us100047wy,train
us100047zq,2015-12-17T19:49:53Z,2015,6.6,mww,85.0,15.8015,-93.633,G+010-0100,122,7.8,1,SEQ_us100047zq,train
us100048du,2015-12-19T19:25:05Z,2015,5.8,mww,48.34,-30.6053,-71.3057,G-040-0080,38,5.9,0,SEQ_us20003k7a,train
us100048hc,2015-12-20T18:47:36Z,2015,6.1,mww,14.0,3.6455,117.6359,G+000+0110,19,6.4,1,SEQ_us100048hc,train
us100049i1,2015-12-25T19:14:47Z,2015,6.3,mww,206.0,36.4935,71.1263,G+030+0070,337,6.2,1,SEQ_us100049i1,train
us10004a1v,2015-12-28T06:55:29Z,2015,5.6,mww,150.0,14.6571,-61.3454,G+010-0070,29,3.8,0,SEQ_us10004a1v,train
us10004a6p,2015-12-29T02:54:06Z,2015,5.0,mwr,5.7,6.862,-76.701,G+000-0080,22,4.6,0,SEQ_us10004a6p,train
us10004acp,2015-12-30T03:25:34Z,2015,5.0,mwr,81.05,14.137,-91.1098,G+010-0100,29,3.8,0,SEQ_us100044xh,train
us10004akg,2015-12-31T10:56:58Z,2015,5.8,mww,20.0,11.1535,-86.6205,G+010-0090,31,4.3,0,SEQ_us10004akg,train
us10004aur,2016-01-02T08:37:22Z,2016,5.2,mwb,189.0,36.5426,70.932,G+030+0070,34,4.6,0,SEQ_us100049i1,train
us10004b2n,2016-01-03T23:05:22Z,2016,6.7,mww,55.0,24.8036,93.6505,G+020+0090,666,7.6,1,SEQ_us10004b2n,train
us10004c4b,2016-01-07T15:40:42Z,2016,5.0,mww,22.6,-41.6653,-74.0885,G-050-0080,20,3.4,0,SEQ_us10004c4b,train
us10004c96,2016-01-08T01:12:01Z,2016,5.7,mww,24.03,-30.664,-71.6383,G-040-0080,26,5.3,0,SEQ_us20003k7a,train
us10004cbi,2016-01-08T09:07:09Z,2016,5.0,mb,223.13,36.6015,70.9688,G+030+0070,33,4.6,0,SEQ_us100049i1,train
us10004dbv,2016-01-10T17:40:49Z,2016,5.0,mwr,10.0,39.5649,34.3373,G+030+0030,16,5.0,0,SEQ_us10004dbv,development
us10004dtm,2016-01-12T20:04:59Z,2016,5.7,mww,239.0,36.5979,70.9503,G+030+0070,63,4.6,0,SEQ_us100049i1,train
us10004ebx,2016-01-14T03:25:33Z,2016,6.7,mww,46.0,41.9723,142.781,G+040+0140,51,5.3,0,SEQ_us10004ebx,train
us10004g3i,2016-01-21T13:47:19Z,2016,5.1,mwr,10.0,35.6247,-3.6499,G+030-0010,16,3.4,0,SEQ_us10004g3i,train
us10004g4l,2016-01-21T18:06:57Z,2016,6.6,mww,10.0,18.8239,-106.9337,G+010-0110,11,2.7,0,SEQ_us10004g4l,development
ak01613v15nv,2016-01-24T10:30:29Z,2016,7.1,mw,125.6,59.6204,-153.3392,G+050-0160,1858,6.6,1,SEQ_ak01613v15nv,development
us10004gy9,2016-01-25T04:22:02Z,2016,6.3,mww,12.0,35.6493,-3.6818,G+030-0010,122,6.3,1,SEQ_us10004g3i,train
us20004wk0,2016-02-02T14:19:23Z,2016,5.7,mww,196.0,25.5745,123.4476,G+020+0120,10,4.5,0,SEQ_us20004wk0,train
us20004wnp,2016-02-02T19:36:19Z,2016,5.0,mwr,18.98,16.8595,-86.225,G+010-0090,12,4.8,0,SEQ_us20004wnp,train
us20004y4t,2016-02-05T16:20:11Z,2016,5.2,mb,23.53,27.8782,85.3377,G+020+0080,87,5.6,0,SEQ_us20004y4t,train
us20004y6h,2016-02-05T19:57:27Z,2016,6.4,mww,23.0,22.9375,120.6014,G+020+0120,139,8.2,1,SEQ_us20004y6h,train
us20004yi3,2016-02-07T07:25:39Z,2016,5.1,mb,89.12,14.0933,145.22,G+010+0140,26,3.9,0,SEQ_us20004yi3,train
us20004ywf,2016-02-09T00:39:00Z,2016,5.2,mwr,53.72,-42.1199,173.0747,G-050+0170,11,3.3,0,SEQ_us20004ywf,train
us20004z5b,2016-02-10T00:33:05Z,2016,6.3,mww,29.0,-30.5723,-71.5838,G-040-0080,71,6.5,1,SEQ_us20004z5b,train
us20004zp9,2016-02-12T10:02:24Z,2016,6.3,mww,28.0,-9.6338,119.4013,G-010+0110,14,4.5,0,SEQ_us20004zp9,train
us20004zy8,2016-02-13T17:07:06Z,2016,5.1,mww,8.31,36.4898,-98.709,G+030-0100,4049,6.8,1,SEQ_us20004zy8,train
us20005019,2016-02-14T00:13:44Z,2016,5.8,mww,7.63,-43.4798,172.7715,G-050+0170,22,6.9,1,SEQ_us20005019,train
us10004r0w,2016-02-19T13:13:52Z,2016,5.1,mww,18.86,37.2534,142.2432,G+030+0140,13,2.7,0,SEQ_us10004r0w,train
us10004rhs,2016-02-21T09:12:08Z,2016,5.2,mww,174.0,36.4892,70.8607,G+030+0070,13,3.1,0,SEQ_us10004rhs,train
us10004rjm,2016-02-21T18:10:00Z,2016,5.1,mb,16.72,27.9633,84.6943,G+020+0080,21,4.3,0,SEQ_us20004y4t,train
us10004u1y,2016-03-02T12:49:48Z,2016,7.8,mww,24.0,-4.9521,94.3299,G-010+0090,31,3.8,0,SEQ_us10004u1y,development
us10004vl0,2016-03-06T00:54:41Z,2016,5.1,mb,10.0,-1.4279,-80.4011,G-010-0090,28,6.5,1,SEQ_us10004vl0,train
us10004xp4,2016-03-15T04:40:39Z,2016,5.2,mww,10.0,35.6879,-3.634,G+030-0010,11,5.3,0,SEQ_us10004xp4,development
us20005a3a,2016-03-16T03:49:32Z,2016,5.3,mww,25.41,-31.241,-71.7314,G-040-0080,11,3.1,0,SEQ_us20005a3a,train
us20005awl,2016-03-18T22:46:56Z,2016,5.5,mww,10.0,49.673,-129.8485,G+040-0130,10,2.5,0,SEQ_us20005awl,train
us20005azy,2016-03-19T11:26:33Z,2016,6.0,mww,26.0,17.996,-60.7019,G+010-0070,84,5.0,0,SEQ_us20005azy,train
us20005du0,2016-04-01T02:39:08Z,2016,5.9,mww,14.0,33.3807,136.3901,G+030+0130,39,4.8,0,SEQ_us20005du0,development
us20005fj8,2016-04-05T07:42:24Z,2016,5.0,mb,10.0,25.7595,90.5452,G+020+0090,40,4.3,0,SEQ_us20005fj8,train
us20005fv5,2016-04-06T14:45:29Z,2016,6.1,mww,29.0,-8.2036,107.3857,G-010+0100,30,5.3,0,SEQ_us20005fv5,train
us20005g43,2016-04-07T12:22:21Z,2016,5.2,mb,86.21,10.5418,-62.5876,G+010-0070,28,4.3,0,SEQ_us20005g43,train
us20005gs0,2016-04-10T07:11:21Z,2016,5.5,mww,25.0,16.0557,-96.2563,G+010-0100,26,5.4,0,SEQ_us20005gs0,train
us20005gsg,2016-04-10T10:28:58Z,2016,6.6,mww,212.0,36.4725,71.1311,G+030+0070,117,5.8,0,SEQ_us20005gsg,train
us20005hqz,2016-04-13T13:55:17Z,2016,6.9,mww,136.0,23.0944,94.8654,G+020+0090,289,5.9,0,SEQ_us20005hqz,train
us20005hux,2016-04-13T18:21:52Z,2016,6.0,mww,17.0,7.7917,122.0231,G+000+0120,10,4.3,0,SEQ_us20005hux,train
us20005hz4,2016-04-14T09:38:44Z,2016,5.1,mww,110.52,-33.8833,-70.4192,G-040-0080,31,4.7,0,SEQ_us20005hz4,train
us20005hzn,2016-04-14T12:26:35Z,2016,6.2,mww,9.0,32.788,130.7042,G+030+0130,31,7.9,1,SEQ_us20005hzn,development
us20005iis,2016-04-15T16:25:06Z,2016,7.0,mww,10.0,32.7906,130.7543,G+030+0130,113,8.5,1,SEQ_us20005hzn,development
us20005iy5,2016-04-16T06:05:22Z,2016,5.3,mww,59.32,-26.4613,-69.8601,G-030-0070,11,4.3,0,SEQ_us20005iy5,train
us20005j32,2016-04-16T23:58:36Z,2016,7.8,mww,20.59,0.3819,-79.9218,G+000-0080,194,8.6,1,SEQ_us20005j32,train
us20005k37,2016-04-20T08:33:47Z,2016,6.2,mww,14.0,0.639,-80.2104,G+000-0090,12,4.3,0,SEQ_us20005j32,train
us20005k66,2016-04-20T12:19:43Z,2016,5.9,mww,33.11,37.8013,141.6216,G+030+0140,34,3.4,0,SEQ_us20005k66,train
us20005kqh,2016-04-22T03:03:41Z,2016,6.0,mww,10.0,-0.2921,-80.5039,G-010-0090,29,5.6,0,SEQ_us20005j32,train
us10005bxy,2016-04-27T15:17:14Z,2016,5.5,mww,13.0,24.2309,121.8009,G+020+0120,35,4.7,0,SEQ_us10005bxy,train
us10005ftw,2016-05-08T07:34:00Z,2016,5.8,mww,22.0,16.4107,-97.8416,G+010-0100,45,4.1,0,SEQ_us10005ftw,train
us10005gpt,2016-05-12T03:17:15Z,2016,5.8,mww,8.0,24.6953,121.9839,G+020+0120,35,5.0,0,SEQ_us10005bxy,train
us10005gq4,2016-05-12T04:29:55Z,2016,5.7,mww,9.0,24.6833,122.0531,G+020+0120,17,4.3,0,SEQ_us10005bxy,train
ak016690dapx,2016-05-15T05:51:00Z,2016,5.3,mw,131.5,63.0765,-150.9465,G+060-0160,236,4.5,0,SEQ_ak016690dapx,train
us10005hqy,2016-05-16T12:23:02Z,2016,5.4,mww,44.51,36.023,139.806,G+030+0130,155,6.3,1,SEQ_us10005hqy,train
us10005i5t,2016-05-18T07:57:02Z,2016,6.7,mww,16.0,0.4261,-79.7899,G+000-0080,104,5.1,0,SEQ_us20005j32,train
us10005i9n,2016-05-18T16:46:43Z,2016,6.9,mww,29.95,0.4947,-79.616,G+000-0080,62,7.6,1,SEQ_us20005j32,train
us10005jdq,2016-05-23T19:20:39Z,2016,5.4,mww,124.03,16.7065,-93.8984,G+010-0100,10,4.3,0,SEQ_us10005jdq,development
us20005yxt,2016-05-28T23:54:53Z,2016,5.4,mww,11.43,36.4313,3.5166,G+030+0000,13,5.3,0,SEQ_us20005yxt,train
us20005zay,2016-05-31T05:23:47Z,2016,6.4,mww,246.4,25.5615,122.5458,G+020+0120,43,4.9,0,SEQ_us20005zay,development
us200062zs,2016-06-09T04:13:08Z,2016,6.1,mww,19.0,-11.2487,116.2669,G-020+0110,25,4.3,0,SEQ_us200062zs,train
us200063cy,2016-06-10T03:25:22Z,2016,6.1,mww,10.0,12.8318,-86.9633,G+010-0090,120,6.6,1,SEQ_us200063cy,train
ci37374687,2016-06-10T08:04:38Z,2016,5.19,mw,12.31,33.4315,-116.4426667,G+030-0120,14183,6.0,1,SEQ_ci37374687,development
us200063vx,2016-06-11T22:54:22Z,2016,5.0,mb,34.71,35.9783,139.9693,G+030+0130,51,4.1,0,SEQ_us10005hqy,train
us200064ir,2016-06-15T13:46:55Z,2016,5.4,mww,61.0,14.1118,-91.6462,G+010-0100,38,5.2,0,SEQ_us200064ir,development
us200066ri,2016-06-25T06:40:29Z,2016,5.2,mww,49.89,6.5759,126.1078,G+000+0120,10,3.4,0,SEQ_us200066ri,train
us2000671z,2016-06-26T22:57:06Z,2016,5.7,mww,12.82,36.9968,142.2226,G+030+0140,24,3.4,0,SEQ_us2000671z,train
us200067az,2016-06-27T20:50:34Z,2016,5.7,mww,19.0,16.5502,-97.8332,G+010-0100,51,4.2,0,SEQ_us200067az,train
us10005zjd,2016-07-03T01:58:32Z,2016,5.3,mb,8.42,10.6872,-85.1375,G+010-0090,22,6.1,1,SEQ_us10005zjd,train
us100062hd,2016-07-11T02:01:09Z,2016,5.9,mww,17.0,0.5874,-79.6358,G+000-0080,13,4.3,0,SEQ_us100062hd,train
us100062hg,2016-07-11T02:11:04Z,2016,6.3,mww,21.0,0.5812,-79.638,G+000-0080,88,6.4,1,SEQ_us100062hd,train
us20006fax,2016-07-17T04:24:01Z,2016,5.0,mb,40.22,36.0052,139.9227,G+030+0130,139,5.3,0,SEQ_us20006fax,train
us20006ffx,2016-07-18T01:35:52Z,2016,5.2,mb,75.42,-11.2038,-77.7367,G-020-0080,91,4.8,0,SEQ_us20006ffx,train
us20006fzz,2016-07-19T22:25:32Z,2016,5.0,mb,39.28,35.9914,140.0323,G+030+0140,113,5.0,0,SEQ_us20006fax,train
ak0169f6vp18,2016-07-23T09:59:01Z,2016,5.5,mw,203.6,58.4734,-156.4569,G+050-0160,10,2.9,0,SEQ_ak0169f6vp18,development
us20006h4k,2016-07-23T20:09:23Z,2016,5.9,mww,37.0,-15.1308,-173.6725,G-020-0180,10,3.8,0,SEQ_us20006h4k,train
us20006hg4,2016-07-25T15:11:54Z,2016,5.2,mww,21.0,26.5081,128.702,G+020+0120,21,3.4,0,SEQ_us20006hg4,train
us20006hi2,2016-07-25T17:26:50Z,2016,6.1,mww,72.0,-26.1067,-70.5111,G-030-0080,18,6.4,1,SEQ_us20006hi2,train
us20006hs4,2016-07-26T14:29:08Z,2016,5.2,mb,10.11,9.7313,125.5185,G+000+0120,12,5.8,0,SEQ_us20006hs4,train
us20006i35,2016-07-27T14:47:17Z,2016,5.3,mww,46.0,36.492,140.7576,G+030+0140,125,5.4,0,SEQ_us20006fax,train
us100068jg,2016-07-29T21:18:24Z,2016,7.7,mww,196.0,18.5429,145.5073,G+010+0140,129,4.6,0,SEQ_us100068jg,development
us1000692a,2016-07-31T23:40:01Z,2016,5.6,mww,21.0,-8.1935,117.8136,G-010+0110,17,3.1,0,SEQ_us1000692a,train
us10006btr,2016-08-06T09:08:23Z,2016,5.4,mww,87.83,6.1145,125.3072,G+000+0120,12,5.3,0,SEQ_us10006btr,train
nc72672610,2016-08-10T02:57:17Z,2016,5.09,mw,14.45,39.3293333,-122.8018333,G+030-0130,960,4.8,0,SEQ_nc72672610,train
us10006ci7,2016-08-10T04:06:58Z,2016,5.2,mwb,126.97,5.5673,125.7151,G+000+0120,13,3.4,0,SEQ_us10006btr,train
us10006dkr,2016-08-13T14:05:04Z,2016,5.1,mb,30.46,11.5445,124.4906,G+010+0120,22,5.0,0,SEQ_us10006dkr,train
us10006dmp,2016-08-13T20:15:07Z,2016,5.2,mb,38.44,34.5221,140.3732,G+030+0140,19,3.8,0,SEQ_us10006dmp,train
us10006dr1,2016-08-14T11:15:14Z,2016,5.7,mww,11.0,50.4696,142.2749,G+050+0140,11,4.3,0,SEQ_us10006dr1,train
us10006du3,2016-08-15T02:59:00Z,2016,5.5,mwb,20.0,-15.6542,-72.0092,G-020-0080,22,6.8,1,SEQ_us10006du3,train
us10006dvd,2016-08-15T07:04:41Z,2016,5.6,mww,33.0,37.4115,141.7203,G+030+0140,55,4.3,0,SEQ_us20006fax,train
us10006dwi,2016-08-15T11:32:02Z,2016,5.4,mww,29.0,10.9027,122.1945,G+010+0120,48,4.8,0,SEQ_us10006dwi,train
us10006em9,2016-08-18T04:30:08Z,2016,5.7,mww,10.0,-19.8352,148.7233,G-020+0140,239,5.2,0,SEQ_us10006em9,train
us10006eyx,2016-08-19T09:49:10Z,2016,5.3,mwr,44.91,-17.0241,-72.349,G-020-0080,16,4.3,0,SEQ_us10006eyx,train
us10006f0e,2016-08-19T12:07:42Z,2016,5.0,mwr,37.25,36.6132,141.2096,G+030+0140,83,5.4,0,SEQ_us20006fax,train
us10006fpt,2016-08-22T06:11:08Z,2016,5.1,mww,35.0,38.3251,142.113,G+030+0140,10,2.7,0,SEQ_us10006fpt,train
us10006fx8,2016-08-23T02:11:12Z,2016,5.0,mwr,101.74,23.8972,94.6983,G+020+0090,43,4.3,0,SEQ_us10006fx8,train
us10006g7d,2016-08-24T01:36:32Z,2016,6.2,mww,4.44,42.723,13.1877,G+040+0010,763,8.9,1,SEQ_us10006g7d,development
us10006g7w,2016-08-24T02:33:29Z,2016,5.6,mww,3.25,42.8413,13.1533,G+040+0010,80,7.1,1,SEQ_us10006g7d,development
us10006gbf,2016-08-24T10:34:54Z,2016,6.8,mww,82.0,20.9228,94.569,G+020+0090,300,6.4,1,SEQ_us10006gbf,train
us20006v8s,2016-08-30T08:09:09Z,2016,5.4,mww,14.2,-34.8956,-72.555,G-040-0080,25,4.3,0,SEQ_us20006v8s,train
us10006jbi,2016-09-01T16:37:57Z,2016,7.0,mww,19.0,-37.3586,179.1461,G-040+0170,272,5.0,0,SEQ_us10006jbi,train
nc72689331,2016-09-03T03:27:57Z,2016,5.64,mw,28.57,40.3208333,-125.6876667,G+040-0130,573,3.8,0,SEQ_nc72689331,train
us10006jxs,2016-09-03T12:02:44Z,2016,5.8,mww,5.557,36.4251,-96.9291,G+030-0100,48764,7.9,1,SEQ_us10006jxs,train
us10006k8f,2016-09-04T02:38:12Z,2016,5.8,mww,16.0,8.3989,125.8874,G+000+0120,19,6.1,1,SEQ_us10006k8f,train
us10006nax,2016-09-09T11:53:15Z,2016,5.4,mww,32.09,36.3925,141.1259,G+030+0140,53,4.3,0,SEQ_us20006fax,train
us10006nkg,2016-09-10T10:08:20Z,2016,6.1,mww,121.0,-5.573,-76.9536,G-010-0080,40,4.8,0,SEQ_us10006nkg,development
us10006nkx,2016-09-10T12:27:33Z,2016,5.9,mww,40.0,-1.0355,31.6181,G-010+0030,182,4.9,0,SEQ_us10006nkx,train
us10006nuj,2016-09-11T13:10:08Z,2016,5.1,mww,13.2,42.0081,21.4876,G+040+0020,237,7.6,1,SEQ_us10006nuj,development
us10006p1f,2016-09-12T11:32:55Z,2016,5.4,mww,13.0,35.7808,129.2162,G+030+0120,433,8.3,1,SEQ_us10006p1f,train
us10006p8f,2016-09-13T10:12:26Z,2016,5.0,mww,74.0,35.8978,139.7844,G+030+0130,106,4.6,0,SEQ_us10006p8f,train
us10006pdp,2016-09-14T01:58:31Z,2016,6.0,mww,18.0,7.3736,-76.1686,G+000-0080,175,5.3,0,SEQ_us10006pdp,train
us10006ppy,2016-09-15T05:57:24Z,2016,5.7,mww,10.0,12.44,-86.6423,G+010-0090,56,6.4,1,SEQ_us10006ppy,train
us10006psr,2016-09-15T13:46:43Z,2016,5.2,mww,50.85,17.1295,-94.9137,G+010-0100,13,3.9,0,SEQ_us10006psr,train
us10006rte,2016-09-23T00:14:34Z,2016,6.2,mww,10.0,34.4619,141.6368,G+030+0140,24,3.9,0,SEQ_us10006rte,train
us10006s4v,2016-09-23T22:53:10Z,2016,6.3,mww,65.0,6.5717,126.4918,G+000+0120,52,4.9,0,SEQ_us10006s4v,train
us10006s5c,2016-09-23T23:11:20Z,2016,5.6,mww,92.0,45.7275,26.6097,G+040+0020,922,6.6,1,SEQ_us10006s5c,train
us10006sp7,2016-09-26T05:19:58Z,2016,5.7,mww,38.0,27.4646,128.578,G+020+0120,80,5.8,0,SEQ_us10006sp7,development
us10006td4,2016-09-27T20:57:08Z,2016,5.1,mww,85.2,36.3888,27.6141,G+030+0020,108,4.9,0,SEQ_us10006td4,train
us10006th7,2016-09-28T07:17:35Z,2016,5.0,mb,46.53,36.7738,21.912,G+030+0020,15,4.8,0,SEQ_us10006th7,train
us10006tk4,2016-09-28T16:48:55Z,2016,5.5,mww,7.56,12.4417,-86.5146,G+010-0090,39,4.1,0,SEQ_us10006ppy,train
us10006txy,2016-09-29T20:23:14Z,2016,5.3,mww,10.0,16.1182,-84.9751,G+010-0090,28,3.4,0,SEQ_us10006txy,train
us10006ui7,2016-10-02T13:40:04Z,2016,5.4,mww,10.0,16.4787,119.7489,G+010+0110,28,5.3,0,SEQ_us10006ui7,train
us10006w2j,2016-10-05T16:06:14Z,2016,5.3,mb,102.78,-9.7981,-74.8533,G-010-0080,28,4.0,0,SEQ_us10006w2j,train
us20007ccf,2016-10-06T15:51:59Z,2016,5.8,mww,14.0,22.6258,121.436,G+020+0120,57,4.1,0,SEQ_us20007ccf,train
us20007dr2,2016-10-13T03:55:12Z,2016,5.3,mww,24.03,25.476,-109.7346,G+020-0110,13,4.1,0,SEQ_us20007dr2,development
us20007e6x,2016-10-14T18:29:04Z,2016,5.4,mb,40.32,9.1253,125.6031,G+000+0120,23,4.4,0,SEQ_us20007e6x,train
us20007ebw,2016-10-15T08:18:32Z,2016,5.1,mww,6.4,42.2088,30.7242,G+040+0030,18,3.4,0,SEQ_us20007ebw,development
us20007eec,2016-10-15T20:14:49Z,2016,5.5,mww,22.0,39.8063,20.6463,G+030+0020,158,5.7,0,SEQ_us20007eec,train
us20007efm,2016-10-16T00:41:14Z,2016,5.2,mww,13.3,39.8168,20.5912,G+030+0020,27,4.1,0,SEQ_us20007eec,train
us20007ept,2016-10-17T06:14:58Z,2016,6.8,mww,42.0,-6.0033,148.8871,G-010+0140,13,3.4,0,SEQ_us20007ept,train
us20007f6l,2016-10-18T22:08:14Z,2016,5.6,mww,146.0,15.223,-61.5065,G+010-0070,27,3.8,0,SEQ_us20007f6l,development
us20007f7j,2016-10-19T00:26:01Z,2016,6.6,mww,614.0,-4.8626,108.1627,G-010+0100,20,3.4,0,SEQ_us20007f7j,train
us20007fic,2016-10-20T02:49:53Z,2016,5.3,mww,18.91,35.8196,140.5082,G+030+0140,82,4.4,0,SEQ_us20007fic,train
us20007fta,2016-10-21T05:07:22Z,2016,6.2,mww,5.63,35.3743,133.8092,G+030+0130,171,7.5,1,SEQ_us20007fta,train
us20007ga1,2016-10-23T22:59:29Z,2016,5.6,mww,12.0,18.9017,-104.5714,G+010-0110,77,4.3,0,SEQ_us20007ga1,train
us20007guh,2016-10-26T14:08:07Z,2016,5.1,mb,31.95,-9.315,-75.4178,G-010-0080,21,3.1,0,SEQ_us10006w2j,train
us20007guy,2016-10-26T17:10:37Z,2016,5.5,mww,6.0,42.858,13.0528,G+040+0010,243,6.7,1,SEQ_us20007guy,train
us1000725y,2016-10-26T19:18:08Z,2016,6.1,mww,10.0,42.9564,13.0666,G+040+0010,410,8.6,1,SEQ_us20007guy,train
us100072gn,2016-10-27T20:32:55Z,2016,6.0,mww,12.57,-33.7771,-72.5321,G-040-0080,14,4.3,0,SEQ_us100072gn,train
us1000731j,2016-10-30T06:40:18Z,2016,6.6,mww,8.0,42.8621,13.0961,G+040+0010,924,9.1,1,SEQ_us20007guy,train
us1000735j,2016-10-31T00:20:11Z,2016,5.6,mww,33.0,3.4466,-74.4951,G+000-0080,377,5.2,0,SEQ_us1000735j,development
us1000735x,2016-10-31T02:05:58Z,2016,5.0,mww,36.16,3.4027,-74.5019,G+000-0080,105,5.3,0,SEQ_us1000735j,development
us1000744u,2016-11-04T16:20:44Z,2016,6.3,mww,90.0,-35.0945,-71.0457,G-040-0080,542,6.3,1,SEQ_us1000744u,train
us100075y8,2016-11-07T01:44:24Z,2016,5.0,mww,4.43,35.9907,-96.803,G+030-0100,11428,7.1,1,SEQ_us100075y8,train
us10007681,2016-11-08T04:55:45Z,2016,6.0,mww,20.0,-36.5776,-73.5603,G-040-0080,175,5.3,0,SEQ_us10007681,train
us1000770m,2016-11-11T21:42:59Z,2016,6.1,mww,42.4,38.4973,141.5658,G+030+0140,79,5.4,0,SEQ_us1000770m,train
us1000778i,2016-11-13T11:02:56Z,2016,7.8,mww,15.11,-42.7373,173.054,G-050+0170,604,9.1,1,SEQ_us1000778i,development
us10007795,2016-11-13T11:32:06Z,2016,6.5,mww,10.0,-42.3205,173.6694,G-050+0170,11,6.5,1,SEQ_us1000778i,development
us100077ap,2016-11-13T14:01:01Z,2016,5.7,mwr,109.12,-28.8647,-67.4565,G-030-0070,10,3.8,0,SEQ_us100077ap,train
us100077hw,2016-11-14T00:34:22Z,2016,6.5,mww,9.0,-42.6058,173.2543,G-050+0170,19,7.4,1,SEQ_us1000778i,development
us100078bp,2016-11-15T16:02:56Z,2016,5.4,mww,190.95,36.5242,70.8421,G+030+0070,30,4.5,0,SEQ_us100078bp,train
us100078vh,2016-11-16T15:10:11Z,2016,5.7,mww,85.0,-9.0027,113.2445,G-010+0110,243,6.2,1,SEQ_us100078vh,train
us10007ace,2016-11-19T02:48:01Z,2016,5.3,mww,41.96,33.8144,135.42,G+030+0130,65,5.4,0,SEQ_us10007ace,train
us10007az5,2016-11-20T20:57:44Z,2016,6.4,mww,108.0,-31.6226,-68.6259,G-040-0070,315,6.8,1,SEQ_us10007az5,train
us10007azu,2016-11-20T21:59:26Z,2016,5.0,mb,18.66,35.9162,140.9682,G+030+0140,27,4.1,0,SEQ_us10007azu,train
us10007b88,2016-11-21T20:59:49Z,2016,6.9,mww,9.0,37.3931,141.387,G+030+0140,478,8.6,1,SEQ_us10007b88,train
us10007bew,2016-11-22T14:03:59Z,2016,5.2,mb,15.91,37.2338,141.366,G+030+0140,26,3.9,0,SEQ_us10007b88,train
us10007bwb,2016-11-23T21:23:36Z,2016,5.9,mww,9.0,37.2143,141.3209,G+030+0140,92,5.4,0,SEQ_us10007b88,train
us10007c4w,2016-11-24T18:43:47Z,2016,6.9,mww,10.0,11.9097,-88.8968,G+010-0090,226,5.4,0,SEQ_us10007c4w,development
us10007c5s,2016-11-24T21:55:54Z,2016,5.3,mb,24.12,24.0887,122.4318,G+020+0120,24,3.1,0,SEQ_us10007c5s,train
us10007ca5,2016-11-25T14:24:30Z,2016,6.6,mww,17.0,39.2732,73.9776,G+030+0070,27,8.3,1,SEQ_us10007ca5,train
us10007cuh,2016-11-27T23:35:21Z,2016,5.4,mb,10.0,27.8015,86.5319,G+020+0080,120,5.4,0,SEQ_us10007cuh,train
us10007cvf,2016-11-28T04:34:44Z,2016,5.5,mww,29.85,43.3669,-127.0223,G+040-0130,11,4.1,0,SEQ_us10007cvf,train
us10007dxa,2016-12-01T00:25:21Z,2016,5.3,mww,1.32,9.9485,-83.8069,G+000-0090,49,5.7,0,SEQ_us10007dxa,train
us10007e1x,2016-12-01T16:52:50Z,2016,5.2,mb,31.96,29.979,80.6321,G+020+0080,10,3.1,0,SEQ_us10007e1x,development
us10007e55,2016-12-01T22:40:26Z,2016,6.2,mww,12.0,-15.3122,-70.827,G-020-0080,10,7.3,1,SEQ_us10007e55,train
us10007e9p,2016-12-02T13:57:54Z,2016,5.0,mb,23.75,17.3706,-101.2981,G+010-0110,14,3.4,0,SEQ_us10007e9p,train
us10007eq8,2016-12-04T03:15:47Z,2016,5.3,mww,17.52,-41.7098,174.2006,G-050+0170,13,4.8,0,SEQ_us1000778i,development
